DexNumber,Name,FlavorText,Grass,Water,Fire
781,Dhelmise,The soul of seaweed adrift in the waves became reborn as this Pokémon. It maintains itself with new infusions of seabed detritus and seaweed.,1,0,0
781,Dhelmise,"Swinging its massive anchor, it can KO Wailord in a single blow. What appears to be green seaweed is actually its body.",1,0,0
787,Tapu Bulu,"It makes ringing sounds with its tail to let others know where it is, avoiding unneeded conflicts. This guardian deity of Ula’ula controls plants.",1,0,0
787,Tapu Bulu,"Although it’s called a guardian deity, it’s violent enough to crush anyone it sees as an enemy.",1,0,0
787,Tapu Bulu,The guardian deity of Ula’ula is a lazy Pokémon. It commands plants to immobilize its foes and then deals them a savage blow with its horns.,1,0,0
787,Tapu Bulu,"It pulls large trees up by the roots and swings them around. It causes vegetation to grow, and then it absorbs energy from the growth.",1,0,0
788,Tapu Fini,"Although it’s called a guardian deity, terrible calamities sometimes befall those who recklessly approach Tapu Fini.",0,1,0
788,Tapu Fini,"This guardian deity of Poni Island manipulates water. Because it lives deep within a thick fog, it came to be both feared and revered.",0,1,0
788,Tapu Fini,"The guardian deity of Poni, it can control water. People say it can create pure water that will wash away any uncleanness.",0,1,0
788,Tapu Fini,The dense fog it creates brings the downfall and destruction of its confused enemies. Ocean currents are the source of its energy.,0,1,0
798,Kartana,"This Ultra Beast’s body, which is as thin as paper, is like a sharpened sword.",1,0,0
798,Kartana,"One of the Ultra Beast life-forms, it was observed cutting down a gigantic steel tower with one stroke of its blade.",1,0,0
798,Kartana,"This Ultra Beast came from the Ultra Wormhole. It seems not to attack enemies on its own, but its sharp body is a dangerous weapon in itself.",1,0,0
806,Blacephalon,"A UB that appeared from an Ultra Wormhole, it causes explosions, then takes advantage of opponents’ surprise to rob them of their vitality.",0,0,1
806,Blacephalon,"It slithers toward people. Then, without warning, it triggers the explosion of its own head. It’s apparently one kind of Ultra Beast.",0,0,1
810,Grookey,"It attacks with rapid beats of its stick. As it strikes with amazing speed, it gets more and more pumped.",1,0,0
810,Grookey,"When it uses its special stick to strike up a beat, the sound waves produced carry revitalizing energy to the plants and flowers in the area.",1,0,0
811,Thwackey,"When it’s drumming out rapid beats in battle, it gets so caught up in the rhythm that it won’t even notice that it’s already knocked out its opponent.",1,0,0
811,Thwackey,"The faster a Thwackey can beat out a rhythm with its two sticks, the more respect it wins from its peers.",1,0,0
812,Rillaboom,Rillaboom has become one with its forest of drums and continues to lay down beats that shake all of Galar.,1,0,0
812,Rillaboom,Gigantamax energy has caused Rillaboom’s stump to grow into a drum set that resembles a forest.,1,0,0
812,Rillaboom,The one with the best drumming techniques becomes the boss of the troop. It has a gentle disposition and values harmony among its group.,1,0,0
812,Rillaboom,"By drumming, it taps into the power of its special tree stump. The roots of the stump follow its direction in battle.",1,0,0
813,Scorbunny,"It has special pads on the backs of its feet, and one on its nose. Once it’s raring to fight, these pads radiate tremendous heat.",0,0,1
813,Scorbunny,"A warm-up of running around gets fire energy coursing through this Pokémon’s body. Once that happens, it’s ready to fight at full power.",0,0,1
814,Raboot,"It kicks berries right off the branches of trees and then juggles them with its feet, practicing its footwork.",0,0,1
814,Raboot,Its thick and fluffy fur protects it from the cold and enables it to use hotter fire moves.,0,0,1
815,Cinderace,Gigantamax energy can sometimes cause the diameter of this Pokémon’s fireball to exceed 300 feet.,0,0,1
815,Cinderace,"Infused with Cinderace’s fighting spirit, the gigantic Pyro Ball never misses its targets and completely roasts opponents.",0,0,1
815,Cinderace,"It’s skilled at both offense and defense, and it gets pumped up when cheered on. But if it starts showboating, it could put itself in a tough spot.",0,0,1
815,Cinderace,"It juggles a pebble with its feet, turning it into a burning soccer ball. Its shots strike opponents hard and leave them scorched.",0,0,1
816,Sobble,"When it gets wet, its skin changes color, and this Pokémon becomes invisible as if it were camouflaged.",0,1,0
816,Sobble,"When scared, this Pokémon cries. Its tears pack the chemical punch of 100 onions, and attackers won’t be able to resist weeping.",0,1,0
817,Drizzile,"Highly intelligent but also very lazy, it keeps enemies out of its territory by laying traps everywhere.",0,1,0
817,Drizzile,"A clever combatant, this Pokémon battles using water balloons created with moisture secreted from its palms.",0,1,0
818,Inteleon,It has excellent sniping skills. Shooting a berry rolling along over nine miles away is a piece of cake for this Pokémon.,0,1,0
818,Inteleon,"Gigantamax Inteleon’s Water Gun move fires at Mach 7. As the Pokémon takes aim, it uses the crest on its head to gauge wind and temperature.",0,1,0
818,Inteleon,Its nictitating membranes let it pick out foes’ weak points so it can precisely blast them with water that shoots from its fingertips at Mach 3.,0,1,0
818,Inteleon,"It has many hidden capabilities, such as fingertips that can shoot water and a membrane on its back that it can use to glide through the air.",0,1,0
829,Gossifleur,It whirls around in the wind while singing a joyous song. This delightful display has charmed many into raising this Pokémon.,1,0,0
829,Gossifleur,"It anchors itself in the ground with its single leg, then basks in the sun. After absorbing enough sunlight, its petals spread as it blooms brilliantly.",1,0,0
830,Eldegoss,"The cotton on the head of this Pokémon can be spun into a glossy, gorgeous yarn—a Galar regional specialty.",1,0,0
830,Eldegoss,The seeds attached to its cotton fluff are full of nutrients. It spreads them on the wind so that plants and other Pokémon can benefit from them.,1,0,0
833,Chewtle,A popular game among children is to lift up sticks that Chewtle have bitten onto to see whose Chewtle can hang on the longest.,0,1,0
833,Chewtle,"Its large front tooth is still growing in. When the tooth itches, this Pokémon will bite another Chewtle’s horn, and the two Pokémon will tussle.",0,1,0
833,Chewtle,"It starts off battles by attacking with its rock-hard horn, but as soon as the opponent flinches, this Pokémon bites down and never lets go.",0,1,0
833,Chewtle,Apparently the itch of its teething impels it to snap its jaws at anything in front of it.,0,1,0
834,Drednaw,"In the Galar region, there’s a tale about this Pokémon chewing up a mountain and using the rubble to stop a flood.",0,1,0
834,Drednaw,"It responded to Gigantamax energy by becoming bipedal. First it comes crashing down on foes, and then it finishes them off with its massive jaws.",0,1,0
834,Drednaw,"Drednaw lurks along the shoreline. When prey come to drink water, Drednaw stretches its neck out and chomps down on them.",0,1,0
834,Drednaw,"Its massive, jagged teeth can crush a boulder in a single bite. This Pokémon has an extremely vicious disposition.",0,1,0
834,Drednaw,This Pokémon rapidly extends its retractable neck to sink its sharp fangs into distant enemies and take them down.,0,1,0
834,Drednaw,"With jaws that can shear through steel rods, this highly aggressive Pokémon chomps down on its unfortunate prey.",0,1,0
838,Carkol,"Due to the coal tar created inside it, the heap of coal on Carkol’s back never falls apart, even when the Pokémon rolls around at high speeds.",0,0,1
838,Carkol,The temperature inside its body increases when it experiences strong emotions. It rolls around frantically while spewing flames.,0,0,1
838,Carkol,"By rapidly rolling its legs, it can travel at over 18 mph. The temperature of the flames it breathes exceeds 1,800 degrees Fahrenheit.",0,0,1
838,Carkol,It forms coal inside its body. Coal dropped by this Pokémon once helped fuel the lives of people in the Galar region.,0,0,1
839,Coalossal,"When Galar was hit by a harsh cold wave, this Pokémon served as a giant heating stove and saved many lives.",0,0,1
839,Coalossal,"Its body is a colossal stove. With Gigantamax energy stoking the fire, this Pokémon’s flame burns hotter than 3,600 degrees Fahrenheit.",0,0,1
839,Coalossal,"It’s gentle usually but fearsome when angered. With a body that burns at over 2,700 degrees Fahrenheit, it crushes foes and turns them to ash.",0,0,1
839,Coalossal,"To intimidate its opponents, Coalossal will vigorously shake its body, scattering coal from its smoldering back.",0,0,1
839,Coalossal,"While it’s engaged in battle, its mountain of coal will burn bright red, sending off sparks that scorch the surrounding area.",0,0,1
839,Coalossal,"It’s usually peaceful, but the vandalism of mines enrages it. Offenders will be incinerated with flames that reach 2,700 degrees Fahrenheit.",0,0,1
840,Applin,"Applin lives inside an apple. When an Applin is separated from its apple, its body loses moisture and the Pokémon grows weak.",1,0,0
840,Applin,It grows by eating the flesh of an apple. Applin uses its own body fluid to strengthen the apple’s skin and prevent it from rotting.,1,0,0
840,Applin,"As soon as it’s born, it burrows into an apple. Not only does the apple serve as its food source, but the flavor of the fruit determines its evolution.",1,0,0
840,Applin,"It spends its entire life inside an apple. It hides from its natural enemies, bird Pokémon, by pretending it’s just an apple and nothing more.",1,0,0
841,Flapple,"If it stretches its neck, the strong aroma of its nectar pours out. The scent is so sickeningly sweet that one whiff makes other Pokémon faint.",1,0,0
